GeneID	Symbol	Description	log2FC	Pvalue
105369946	LOC105369946	uncharacterized LOC105369946	1.445	3.968
55198	APPL2	adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2	1.385	11.177
121551	ABTB3	ankyrin repeat and BTB domain containing 3	-1.024	2.303
9671	WSCD2	WSC domain containing 2	1.34	2.652
55530	SVOP	SV2 related protein	2.183	5.583
84983	FAM222A-AS1	FAM222A antisense RNA 1	-3.09	10.246
59341	TRPV4	transient receptor potential cation channel subfamily V member 4	-2.398	10.939
51228	GLTP	glycolipid transfer protein	1.24	11.268
23316	CUX2	cut like homeobox 2	-3.161	5.202
10993	SDS	serine dehydratase	-1.584	3.922
105370004	LINC02463	long intergenic non-protein coding RNA 2463	-2.032	2.956
84900	RNFT2	ring finger protein, transmembrane 2	-1.011	3.268
54997	TESC	tescalcin	-3.025	13.274
4440	MSI1	musashi RNA binding protein 1	-1.197	2.08
35	ACADS	acyl-CoA dehydrogenase short chain	1.314	7.453
5025	P2RX4	purinergic receptor P2X 4	1.198	7.834
3242	HPD	4-hydroxyphenylpyruvate dioxygenase	-6.542	18.756
144406	CFAP251	cilia and flagella associated protein 251	-2.35	16.203
100506691	LINC02985	long intergenic non-protein coding RNA 2985	-1.167	2.771
254050	LRRC43	leucine rich repeat containing 43	-1.454	3.61
338442	HCAR2	hydroxycarboxylic acid receptor 2	-2.566	6.627
8843	HCAR3	hydroxycarboxylic acid receptor 3	-2.886	7.144
27198	HCAR1	hydroxycarboxylic acid receptor 1	-2.203	4.811
144347	RFLNA	refilin A	1.015	3.42
105370070	LINC02441	long intergenic non-protein coding RNA 2441	1.815	4.612
144423	GLT1D1	glycosyltransferase 1 domain containing 1	-3.021	7.487
121256	TMEM132D	transmembrane protein 132D	1.382	3.576
100190940	LINC02418	long intergenic non-protein coding RNA 2418	-5.586	17.246
11211	FZD10	frizzled class receptor 10	-2.532	4.89
9271	PIWIL1	piwi like RNA-mediated gene silencing 1	-1.245	2.544
100507055	LRCOL1	leucine rich colipase like 1	-3.004	5.393
53342	IL17D	interleukin 17D	-1.008	4.274
221143	EEF1AKMT1	EEF1A lysine methyltransferase 1	-1.115	9.254
221150	SKA3	spindle and kinetochore associated complex subunit 3	-2.028	9.632
2254	FGF9	fibroblast growth factor 9	1.583	2.949
100506622	LINC00540	long intergenic non-protein coding RNA 540	-2.118	2.676
338872	C1QTNF9	C1q and TNF related 9	1.13	2.815
107987187	LOC107987187	uncharacterized LOC107987187	2.231	6.199
646405	TPTE2P1	TPTE2 pseudogene 1	1.389	4.71
51761	ATP8A2	ATPase phospholipid transporting 8A2	1.011	2.373
387914	SHISA2	shisa family member 2	-1.984	5.557
1024	CDK8	cyclin dependent kinase 8	-1.347	5.096
26771	SNORD102	small nucleolar RNA, C/D box 102	-1.477	4.283
619499	SNORA27	small nucleolar RNA, H/ACA box 27	-1.531	4.09
2971	GTF3A	general transcription factor IIIA	-1.804	9.095
51082	POLR1D	RNA polymerase I and III subunit D	-1.452	5.998
100861550	PLUT	PDX1 associated lncRNA, upregulator of transcription	-4.753	9.321
3651	PDX1	pancreatic and duodenal homeobox 1	-3.799	14.708
2321	FLT1	fms related receptor tyrosine kinase 1	-1.004	6.782
105370135	LOC105370135	uncharacterized LOC105370135	-1.767	4.433
6541	SLC7A1	solute carrier family 7 member 1	-1.311	8.838
107984577	LOC107984577	uncharacterized LOC107984577	1.211	3.859
10808	HSPH1	heat shock protein family H (Hsp110) member 1	-1.588	10.13
675	BRCA2	BRCA2 DNA repair associated	-1.617	9.626
112268116	LOC112268116		-1.278	3.946
5983	RFC3	replication factor C subunit 3	-1.799	12.769
26960	NBEA	neurobeachin	1.558	5.157
4081	MAB21L1	mab-21 like 1	2.103	4.308
9201	DCLK1	doublecortin like kinase 1	1.101	2.345
10631	POSTN	periostin	-1.367	4.992
341640	FREM2	FRAS1 related extracellular matrix 2	-2.292	5.562
10166	SLC25A15	solute carrier family 25 member 15	-1.43	8.432
693206	MIR621	microRNA 621	-1.305	5.983
400128	TUSC8	tumor suppressor candidate 8	-1.745	4.53
26747	NUFIP1	nuclear FMR1 interacting protein 1	-1.367	13.291
2963	GTF2F2	general transcription factor IIF subunit 2	-1.11	9.372
1361	CPB2	carboxypeptidase B2	-8.428	19.82
80183	RUBCNL	rubicon like autophagy enhancer	-1.558	5.655
220107	DLEU7	deleted in lymphocytic leukemia 7	-1.631	9.842
107984567	LOC107984567	LINE-1 retrotransposable element ORF2 protein-like	-2.259	12.66
341676	NEK5	NIMA related kinase 5	-1.605	10.427
26586	CKAP2	cytoskeleton associated protein 2	-1.546	9.709
27253	PCDH17	protocadherin 17	-1.732	11.432
81624	DIAPH3	diaphanous related formin 3	-1.82	8.522
1602	DACH1	dachshund family transcription factor 1	-1.743	5.708
440145	MZT1	mitotic spindle organizing protein 1	-1.368	11.345
100507612	LINC00402	long intergenic non-protein coding RNA 402	2.005	4.586
7347	UCHL3	ubiquitin C-terminal hydrolase L3	-1.049	7.462
101927155	LMO7-AS1	LMO7 antisense RNA 1	-1.08	5.765
5457	POU4F1	POU class 4 homeobox 1	-2.711	6.83
84189	SLITRK6	SLIT and NTRK like family member 6	1.829	3.238
407975	MIR17HG	miR-17-92a-1 cluster host gene	-1.76	6.327
23483	TGDS	TDP-glucose 4,6-dehydratase	-1.024	10.035
55757	UGGT2	UDP-glucose glycoprotein glucosyltransferase 2	-1.048	11.13
27199	OXGR1	oxoglutarate receptor 1	-1.469	3.061
3843	IPO5	importin 5	-1.078	10.976
2841	GPR18	G protein-coupled receptor 18	1.22	5.458
102725509	LINC01232	long intergenic non-protein coding RNA 1232	-1.196	7.075
259232	NALCN	sodium leak channel, non-selective	-1.567	3.877
9358	ITGBL1	integrin subunit beta like 1	-3.499	19.109
2259	FGF14	fibroblast growth factor 14	-1.949	7.74
105370337	LOC105370337	uncharacterized LOC105370337	-1.539	7.328
93081	TEX30	testis expressed 30	-1.488	10.696
79070	POGLUT2	protein O-glucosyltransferase 2	-1.155	9.285
1282	COL4A1	collagen type IV alpha 1 chain	-2.117	10.514
1284	COL4A2	collagen type IV alpha 2 chain	-1.384	4.919
100129836	COL4A2-AS2	COL4A2 antisense RNA 2	-1.505	5.739
100874203	COL4A2-AS1	COL4A2 antisense RNA 1	-1.122	2.987
283487	PRECSIT	p53 regulated carcinoma associated Stat3 activating long intergenic non-protein coding transcript	-2.256	12.185
102725228	LOC102725228	uncharacterized LOC102725228	-1.255	4.157
23250	ATP11A	ATPase phospholipid transporting 11A	-1.9	18.236
2155	F7	coagulation factor VII	-6.457	20.34
2159	F10	coagulation factor X	-2.145	5.304
8858	PROZ	protein Z, vitamin K dependent plasma glycoprotein	-4.402	10.982
348013	TMEM255B	transmembrane protein 255B	-1.388	7.109
105377806	LOC105377806		-2.179	7.633
503638	DUXAP9	double homeobox A pseudogene 9	-4.116	12.886
503639	DUXAP10	double homeobox A pseudogene 10	-4.202	12.771
123103	KLHL33	kelch like family member 33	1.012	3.078
6035	RNASE1	ribonuclease A family member 1, pancreatic	1.23	6.342
6036	RNASE2	ribonuclease A family member 2	-1.353	4.44
643382	TMEM253	transmembrane protein 253	1.621	5.771
28691	TRAV2	T cell receptor alpha variable 2	1.129	2.718
28664	TRAV19	T cell receptor alpha variable 19	1.205	3.347
28518	TRDV1	T cell receptor delta variable 1	1.96	4.134
28526	TRDC	T cell receptor delta constant	1.272	2.898
4323	MMP14	matrix metallopeptidase 14	-1.142	5.99
84962	AJUBA	ajuba LIM protein	-2.739	19.718
84502	JPH4	junctophilin 4	1.51	4.194
10202	DHRS2	dehydrogenase/reductase 2	-3.769	10.803
79711	IPO4	importin 4	-1.06	10.133
1215	CMA1	chymase 1	2.022	3.943
1511	CTSG	cathepsin G	1.61	2.517
3002	GZMB	granzyme B	-1.75	4.887
4857	NOVA1	NOVA alternative splicing regulator 1	1.258	2.041
64067	NPAS3	neuronal PAS domain protein 3	1.26	2.707
5083	PAX9	paired box 9	-1.904	4.267
145282	MIPOL1	mirror-image polydactyly 1	1.208	4.236
6751	SSTR1	somatostatin receptor 1	1.19	3.236
145581	LRFN5	leucine rich repeat and fibronectin type III domain containing 5	1.6	3.314
140801	RPL10L	ribosomal protein L10 like	1.483	2.333
105370485	LOC105370485	uncharacterized LOC105370485	1.794	4.066
5729	PTGDR	prostaglandin D2 receptor	1.732	3.172
5732	PTGER2	prostaglandin E receptor 2	1.422	5.829
1033	CDKN3	cyclin dependent kinase inhibitor 3	-1.251	5.306
3958	LGALS3	galectin 3	1.026	5.403
9787	DLGAP5	DLG associated protein 5	-1.054	4.432
51804	SIX4	SIX homeobox 4	-1.481	3.781
161291	TMEM30B	transmembrane protein 30B	1.159	5.644
2100	ESR2	estrogen receptor 2	1.627	10.451
4522	MTHFD1	methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1	-1.304	6.661
9495	AKAP5	A-kinase anchoring protein 5	1.012	2.375
145376	PPP1R36	protein phosphatase 1 regulatory subunit 36	1.174	3.264
87	ACTN1	actinin alpha 1	-1.097	8.976
64093	SMOC1	SPARC related modular calcium binding 1	-2.027	4.908
6547	SLC8A3	solute carrier family 8 member A3	2.216	9.65
8110	DPF3	double PHD fingers 3	1.626	6.37
957	ENTPD5	ectonucleoside triphosphate diphosphohydrolase 5 (inactive)	1.251	4.315
4053	LTBP2	latent transforming growth factor beta binding protein 2	-1.459	7.364
5228	PGF	placental growth factor	-1.533	5.535
107984690	LOC107984690	uncharacterized LOC107984690	-1.599	5.134
102724153	FLVCR2-AS1	FLVCR2 antisense RNA 1	1.607	6.309
7043	TGFB3	transforming growth factor beta 3	-1.224	3.8
145501	ISM2	isthmin 2	-5.958	14.191
7253	TSHR	thyroid stimulating hormone receptor	1.247	3.373
283587	HISLA	HIF1A stabilizing long noncoding RNA	-4.788	8.812
54207	KCNK10	potassium two pore domain channel subfamily K member 10	1.131	2.455
11099	PTPN21	protein tyrosine phosphatase non-receptor type 21	1.107	7.318
1113	CHGA	chromogranin A	1.971	2.048
57578	UNC79	unc-79 homolog, NALCN channel complex subunit	1.05	5.995
145270	PRIMA1	proline rich membrane anchor 1	2.671	4.684
51676	ASB2	ankyrin repeat and SOCS box containing 2	1.231	3.161
78990	OTUB2	OTU deubiquitinase, ubiquitin aldehyde binding 2	-1.352	5.612
51156	SERPINA10	serpin family A member 10	-6.614	19.091
866	SERPINA6	serpin family A member 6	-3.302	7.728
5265	SERPINA1	serpin family A member 1	-4.194	11.606
256394	SERPINA11	serpin family A member 11	-6.589	13.611
5267	SERPINA4	serpin family A member 4	-8.462	20.278
5104	SERPINA5	serpin family A member 5	-4.682	11.732
112268127	LOC112268127	uncharacterized LOC112268127	-4.619	11.083
12	SERPINA3	serpin family A member 3	-6.105	16.798
8115	TCL1A	TCL1 family AKT coactivator A	2.039	3.793
56967	C14orf132	chromosome 14 open reading frame 132	1.259	4.942
624	BDKRB2	bradykinin receptor B2	1.161	5.482
623	BDKRB1	bradykinin receptor B1	1.394	4.198
283600	SLC25A47	solute carrier family 25 member 47	-7.539	19.719
105370672	LOC105370672	uncharacterized LOC105370672	-2.603	5.806
105370673	LOC105370673	uncharacterized LOC105370673	1.577	2.822
107984698	LOC107984698		-2.123	5.489
105370676	LINC02320	long intergenic non-protein coding RNA 2320	-2.125	5.926
122416	ANKRD9	ankyrin repeat domain 9	1.027	6.582
81693	AMN	amnion associated transmembrane protein	1.149	3.903
1152	CKB	creatine kinase B	1.789	5.178
55038	CDCA4	cell division cycle associated 4	-1.049	9.201
3714	JAG2	jagged canonical Notch ligand 2	-1.505	8.521
3494	IGHA2	immunoglobulin heavy constant alpha 2 (A2m marker)	3.048	6.941
3503	IGHG4	immunoglobulin heavy constant gamma 4 (G4m marker)	-1.561	2.433
102466889	MIR8071-2	microRNA 8071-2	1.796	5.053
105378187	LOC105378187		1.627	5.671
3493	IGHA1	immunoglobulin heavy constant alpha 1	2.487	6.731
3500	IGHG1	immunoglobulin heavy constant gamma 1 (G1m marker)	-2.018	4.36
105378184	LOC105378184	uncharacterized LOC105378184	1.624	5.022
3502	IGHG3	immunoglobulin heavy constant gamma 3 (G3m marker)	-1.9	3.546
3507	IGHM	immunoglobulin heavy constant mu	1.625	3.616
100616422	MIR4537	microRNA 4537	1.926	5.478
28475	IGHJ6	immunoglobulin heavy joining 6	1.946	4.028
28478	IGHJ3P	immunoglobulin heavy joining 3P (pseudogene)	2.411	6.035
28476	IGHJ5	immunoglobulin heavy joining 5	1.834	4.724
28477	IGHJ4	immunoglobulin heavy joining 4	1.858	4.964
28479	IGHJ3	immunoglobulin heavy joining 3	2.082	5.048
28481	IGHJ2	immunoglobulin heavy joining 2	1.769	3.061
28483	IGHJ1	immunoglobulin heavy joining 1	1.906	3.956
9834	FAM30A	family with sequence similarity 30 member A	2.047	7.106
28385	IGHV6-1	immunoglobulin heavy variable 6-1	1.442	2.392
28473	IGHV1-3	immunoglobulin heavy variable 1-3	1.91	4.177
57289	IGHV7-4-1	immunoglobulin heavy variable 7-4-1	1.765	2.6
28452	IGHV3-7	immunoglobulin heavy variable 3-7	1.942	5.928
102723170	IGHV3-64D	immunoglobulin heavy variable 3-64D	1.879	2.378
28450	IGHV3-11	immunoglobulin heavy variable 3-11	1.623	3.293
28449	IGHV3-13	immunoglobulin heavy variable 3-13	1.837	3.403
28448	IGHV3-15	immunoglobulin heavy variable 3-15	1.438	2.496
28447	IGHV3-16	immunoglobulin heavy variable 3-16 (non-functional)	2.666	4.573
28468	IGHV1-18	immunoglobulin heavy variable 1-18	1.256	2.393
28445	IGHV3-20	immunoglobulin heavy variable 3-20	1.512	2.366
28443	IGHV3-22	immunoglobulin heavy variable 3-22 (pseudogene)	1.739	3.033
28442	IGHV3-23	immunoglobulin heavy variable 3-23	1.556	3.639
28439	IGHV3-30	immunoglobulin heavy variable 3-30	1.354	2.22
28434	IGHV3-33	immunoglobulin heavy variable 3-33	1.493	2.778
28395	IGHV4-34	immunoglobulin heavy variable 4-34	1.495	3.374
28432	IGHV3-35	immunoglobulin heavy variable 3-35 (non-functional)	2.49	2.852
28394	IGHV4-39	immunoglobulin heavy variable 4-39	1.469	3.054
28428	IGHV3-41	immunoglobulin heavy variable 3-41 (pseudogene)	2.297	4.728
28426	IGHV3-43	immunoglobulin heavy variable 3-43	1.585	2.554
28424	IGHV3-48	immunoglobulin heavy variable 3-48	1.645	3.569
28423	IGHV3-49	immunoglobulin heavy variable 3-49	2.007	5.226
28388	IGHV5-51	immunoglobulin heavy variable 5-51	1.382	2.503
28393	IGHV4-55	immunoglobulin heavy variable 4-55 (pseudogene)	1.696	2.304
28380	IGHV7-56	immunoglobulin heavy variable 7-56 (pseudogene)	1.399	2.008
28464	IGHV1-58	immunoglobulin heavy variable 1-58	1.839	3.227
28392	IGHV4-59	immunoglobulin heavy variable 4-59	1.903	4.884
28391	IGHV4-61	immunoglobulin heavy variable 4-61	1.453	2.667
28416	IGHV3-62	immunoglobulin heavy variable 3-62 (pseudogene)	1.744	2.662
28414	IGHV3-64	immunoglobulin heavy variable 3-64	1.772	3.757
28412	IGHV3-66	immunoglobulin heavy variable 3-66	2.002	4.499
28402	IGHV3-69-1	immunoglobulin heavy variable 3-69-1 (pseudogene)	1.445	2.574
28411	IGHV3-71	immunoglobulin heavy variable 3-71 (pseudogene)	2.185	2.546
28409	IGHV3-73	immunoglobulin heavy variable 3-73	1.58	2.738
28408	IGHV3-74	immunoglobulin heavy variable 3-74	1.693	3.403
102723407	LOC102723407	immunoglobulin heavy variable 4-38-2-like	1.506	2.182
102724760	LOC102724760	immunoglobulin heavy variable 1/OR15-1 pseudogene	1.885	6.129
388077	IGHV1OR15-1	immunoglobulin heavy variable 1/OR15-1 (non-functional)	1.926	6.262
2562	GABRB3	gamma-aminobutyric acid type A receptor subunit beta3	1.427	2.444
4948	OCA2	OCA2 melanosomal transmembrane protein	-1.909	3.339
23359	ENTREP2	endosomal transmembrane epsin interactor 2	1.49	2.707
105370743	LOC105370743	uncharacterized LOC105370743	1.374	3.006
105376707	LOC105376707		1.074	4.852
161725	OTUD7A	OTU deubiquitinase 7A	1.216	5.666
6263	RYR3	ryanodine receptor 3	1.059	3.141
701	BUB1B	BUB1 mitotic checkpoint serine/threonine kinase B	-1.217	5.795
644844	PHGR1	proline, histidine and glycine rich 1	1.97	5.816
85455	DISP2	dispatched RND transporter family member 2	1.858	7.657
54866	PPP1R14D	protein phosphatase 1 regulatory inhibitor subunit 14D	1.142	3.538
79094	CHAC1	ChaC glutathione specific gamma-glutamylcyclotransferase 1	-1.018	2.77
3706	ITPKA	inositol-trisphosphate 3-kinase A	1.588	5.895
4058	LTK	leukocyte receptor tyrosine kinase	1.753	5.612
7301	TYRO3	TYRO3 protein tyrosine kinase	-1.471	5.899
51332	SPTBN5	spectrin beta, non-erythrocytic 5	-1.804	7.04
123745	PLA2G4E	phospholipase A2 group IVE	-1.927	6.486
1159	CKMT1B	creatine kinase, mitochondrial 1B	1.009	3.524
84978	FRMD5	FERM domain containing 5	-1.103	3.029
653381	SORD2P	sorbitol dehydrogenase 2, pseudogene	-1.902	8.704
6652	SORD	sorbitol dehydrogenase	-1.881	10.856
2628	GATM	glycine amidinotransferase	-3.27	7.634
84419	C15orf48	chromosome 15 open reading frame 48	1.577	4.274
100126311	MIR147B	microRNA 147b	1.611	4.555
107987223	LOC107987223	uncharacterized LOC107987223	1.573	3.726
105376714	LOC105376714	uncharacterized LOC105376714	1.24	3.57
7782	SLC30A4	solute carrier family 30 member 4	1.219	7.352
283651	HMGN2P46	high mobility group nucleosomal binding domain 2 pseudogene 46	1.12	4.765
58472	SQOR	sulfide quinone oxidoreductase	1.176	7.282
80031	SEMA6D	semaphorin 6D	1.955	5.834
3067	HDC	histidine decarboxylase	1.197	2.767
84888	SPPL2A	signal peptide peptidase like 2A	1.104	10.054
388121	TNFAIP8L3	TNF alpha induced protein 8 like 3	1.323	4.8
342035	GLDN	gliomedin	2.425	4.737
29106	SCG3	secretogranin III	2.195	4.354
256764	WDR72	WD repeat domain 72	-3.389	9.566
161582	DNAAF4	dynein axonemal assembly factor 4	-1.4	5.592
4734	NEDD4	NEDD4 E3 ubiquitin protein ligase	-1.244	7.321
283663	LINC00926	long intergenic non-protein coding RNA 926	1.074	6.381
84952	CGNL1	cingulin like 1	-1.026	2.318
366	AQP9	aquaporin 9	-6.494	26.222
3990	LIPC	lipase C, hepatic type	-2.601	3.919
9245	GCNT3	glucosaminyl (N-acetyl) transferase 3, mucin type	1.829	3.98
145741	C2CD4A	C2 calcium dependent domain containing 4A	-2.816	8.843
771	CA12	carbonic anhydrase 12	1.762	5.403
102723344	LINC02568	long intergenic non-protein coding RNA 2568	1.96	4.406
123264	SLC51B	solute carrier family 51 subunit beta	2.254	6.498
51285	RASL12	RAS like family 12	1.078	3.009
8483	CILP	cartilage intermediate layer protein	1.295	2.328
51495	HACD3	3-hydroxyacyl-CoA dehydratase 3	-1.005	8.22
22801	ITGA11	integrin subunit alpha 11	-1.511	6.687
10391	CORO2B	coronin 2B	1.098	3.128
54852	PAQR5	progestin and adipoQ receptor family member 5	1.411	6.086
145694	KIF23-AS1	KIF23 and PAQR5 antisense RNA 1	1.075	6.077
9493	KIF23	kinesin family member 23	-1.252	6.452
64220	STRA6	signaling receptor and transporter of retinol STRA6	-4.06	14.137
8482	SEMA7A	semaphorin 7A (John Milton Hagen blood group)	-1.018	2.992
64843	ISL2	ISL LIM homeobox 2	1.04	2.034
10099	TSPAN3	tetraspanin 3	1.07	6.134
646892	SH2D7	SH2 domain containing 7	2.226	3.295
1381	CRABP1	cellular retinoic acid binding protein 1	1.977	3.738
1136	CHRNA3	cholinergic receptor nicotinic alpha 3 subunit	1.461	3.012
1512	CTSH	cathepsin H	-1.099	8.147
597	BCL2A1	BCL2 related protein A1	-1.698	5.787
2184	FAH	fumarylacetoacetate hydrolase	-1.229	4.06
100996492	CTXND1	cortexin domain containing 1	-1.894	2.776
57214	CEMIP	cell migration inducing hyaluronidase 1	-4.249	24.893
3603	IL16	interleukin 16	1.086	7.558
64506	CPEB1	cytoplasmic polyadenylation element binding protein 1	1.087	3.574
8120	AP3B2	adaptor related protein complex 3 subunit beta 2	1.323	2.498
105376722	LOC105376722	uncharacterized LOC105376722	1.454	3.974
4828	NMB	neuromedin B	-1.261	6.874
57538	ALPK3	alpha kinase 3	-1.313	2.157
5151	PDE8A	phosphodiesterase 8A	1.018	10.348
4916	NTRK3	neurotrophic receptor tyrosine kinase 3	1.679	3.787
64782	AEN	apoptosis enhancing nuclease	-1.045	9.7
176	ACAN	aggrecan	-1.767	3.263
145864	HAPLN3	hyaluronan and proteoglycan link protein 3	-1.587	7.161
11057	ABHD2	abhydrolase domain containing 2, acylglycerol lipase	-1.069	5.999
112268155	LOC112268155		-1.062	6.027
55215	FANCI	FA complementation group I	-1.026	6.493
254559	MIR9-3HG	MIR9-3 host gene	1.19	4.251
90381	TICRR	TOPBP1 interacting checkpoint and replication regulator	-1.388	7.342
55897	MESP1	mesoderm posterior bHLH transcription factor 1	1.458	4.64
145873	MESP2	mesoderm posterior bHLH transcription factor 2	1.03	2.259
290	ANPEP	alanyl aminopeptidase, membrane	1.968	3.5
9899	SV2B	synaptic vesicle glycoprotein 2B	1.092	3.211
100144604	LINC00930	long intergenic non-protein coding RNA 930	1.795	2.589
56963	RGMA	repulsive guidance molecule BMP co-receptor a	1.354	2.242
3040	HBA2	hemoglobin subunit alpha 2	1.161	2.044
3039	HBA1	hemoglobin subunit alpha 1	1.159	2.023
64714	PDIA2	protein disulfide isomerase family A member 2	-1.318	2.916
124093	CCDC78	coiled-coil domain containing 78	-1.619	6.405
84264	HAGHL	hydroxyacylglutathione hydrolase like	-1.631	7.771
63922	CHTF18	chromosome transmission fidelity factor 18	-1.111	6.392
6755	SSTR5	somatostatin receptor 5	-2.051	3.07
64499	TPSB2	tryptase beta 2	1.618	3.972
7177	TPSAB1	tryptase alpha/beta 1	1.596	3.89
23430	TPSD1	tryptase delta 1	1.724	4.433
3483	IGFALS	insulin like growth factor binding protein acid labile subunit	-2.048	3.053
64711	HS3ST6	heparan sulfate-glucosamine 3-sulfotransferase 6	2.205	2.238
574042	SNORA10	small nucleolar RNA, H/ACA box 10	-1.108	4.297
26784	SNORA64	small nucleolar RNA, H/ACA box 64	-1.058	4.328
283869	NPW	neuropeptide W	-3.569	9.485
25837	RAB26	RAB26, member RAS oncogene family	1.157	2.945
